account_id,entity_id,account_type,date,sessions,kwh,preferred_cooking_hour,green_window_share,red_window_sessions,shifted_daytime_sessions,credits_earned,credits_spent,fuel_stacking_risk_flag,green_sessions,orange_sessions,red_sessions
HH-0140,HH-0140,household,2025-06-01,1,0.174,18,0.0,1,0,0,5,1,0,0,1
HH-0140,HH-0140,household,2025-06-02,2,1.013,13,0.5,1,1,17,26,1,1,0,1
HH-0140,HH-0140,household,2025-06-03,1,0.282,13,1.0,0,1,11,7,1,1,0,0
HH-0140,HH-0140,household,2025-06-04,2,0.865,6,0.5,1,1,16,21,1,1,0,1
HH-0140,HH-0140,household,2025-06-05,2,1.446,13,0.5,1,1,17,36,1,1,0,1
HH-0140,HH-0140,household,2025-06-06,1,0.579,6,0.0,1,0,0,14,1,0,0,1
HH-0140,HH-0140,household,2025-06-07,2,0.712,6,0.0,2,0,0,18,1,0,0,2
HH-0140,HH-0140,household,2025-06-08,0,0,,0,0,0,0,0,1,0,0,0
HH-0140,HH-0140,household,2025-06-09,1,0.443,13,1.0,0,1,14,11,1,1,0,0
HH-0140,HH-0140,household,2025-06-10,1,0.155,18,0.0,1,0,0,4,1,0,0,1
HH-0140,HH-0140,household,2025-06-11,1,0.618,18,0.0,1,0,0,15,1,0,0,1
HH-0140,HH-0140,household,2025-06-12,1,0.404,18,0.0,1,0,0,10,1,0,0,1
HH-0140,HH-0140,household,2025-06-13,2,0.765,6,0.5,1,1,10,19,1,1,0,1
HH-0140,HH-0140,household,2025-06-14,1,0.265,6,0.0,1,0,0,7,1,0,0,1
HH-0140,HH-0140,household,2025-06-15,0,0,,0,0,0,0,0,1,0,0,0
HH-0140,HH-0140,household,2025-06-16,0,0,,0,0,0,0,0,1,0,0,0
HH-0140,HH-0140,household,2025-06-17,2,0.621,6,0.0,2,0,0,16,1,0,0,2
HH-0140,HH-0140,household,2025-06-18,1,0.123,18,0.0,1,0,0,3,1,0,0,1
HH-0140,HH-0140,household,2025-06-19,2,1.011,13,0.5,1,1,14,26,1,1,0,1
HH-0140,HH-0140,household,2025-06-20,1,0.323,18,0.0,1,0,0,8,1,0,0,1
HH-0140,HH-0140,household,2025-06-21,2,1.279,13,0.5,1,1,19,32,1,1,0,1
HH-0140,HH-0140,household,2025-06-22,2,0.655,6,0.0,2,0,0,17,1,0,0,2
HH-0140,HH-0140,household,2025-06-23,1,0.307,6,0.0,1,0,0,8,1,0,0,1
HH-0140,HH-0140,household,2025-06-24,2,0.7,6,0.0,2,0,0,18,1,0,0,2
HH-0140,HH-0140,household,2025-06-25,1,0.129,6,0.0,1,0,0,4,1,0,0,1
HH-0140,HH-0140,household,2025-06-26,1,0.398,6,0.0,1,0,0,10,1,0,0,1
HH-0140,HH-0140,household,2025-06-27,1,0.314,13,1.0,0,1,12,8,1,1,0,0
HH-0140,HH-0140,household,2025-06-28,0,0,,0,0,0,0,0,1,0,0,0
HH-0140,HH-0140,household,2025-06-29,1,0.73,13,1.0,0,1,19,18,1,1,0,0
HH-0140,HH-0140,household,2025-06-30,2,1.235,6,0.0,2,0,0,31,1,0,0,2
HH-0158,HH-0158,household,2025-06-01,0,0,,0,0,0,0,0,0,0,0,0
HH-0158,HH-0158,household,2025-06-02,1,0.538,7,0.0,0,0,4,13,0,0,1,0
HH-0158,HH-0158,household,2025-06-03,2,0.937,11,0.5,1,1,18,23,0,1,0,1
HH-0158,HH-0158,household,2025-06-04,1,0.142,11,1.0,0,1,9,4,0,1,0,0
HH-0158,HH-0158,household,2025-06-05,0,0,,0,0,0,0,0,0,0,0,0
HH-0158,HH-0158,household,2025-06-06,1,0.489,18,0.0,1,0,0,12,0,0,0,1
HH-0158,HH-0158,household,2025-06-07,2,1.144,7,0.0,1,0,6,28,0,0,1,1
HH-0158,HH-0158,household,2025-06-08,1,0.315,11,1.0,0,1,12,8,0,1,0,0
HH-0158,HH-0158,household,2025-06-09,3,1.146,7,0.333,2,1,12,29,0,1,0,2
HH-0158,HH-0158,household,2025-06-10,3,1.209,7,0.333,1,1,18,31,0,1,1,1
HH-0158,HH-0158,household,2025-06-11,1,0.545,11,1.0,0,1,16,14,0,1,0,0
HH-0158,HH-0158,household,2025-06-12,2,0.65,7,0.0,1,0,1,17,0,0,1,1
HH-0158,HH-0158,household,2025-06-13,2,0.718,7,0.0,1,0,2,18,0,0,1,1
HH-0158,HH-0158,household,2025-06-14,1,0.242,18,0.0,1,0,0,6,0,0,0,1
HH-0158,HH-0158,household,2025-06-15,1,0.557,18,0.0,1,0,0,14,0,0,0,1
HH-0158,HH-0158,household,2025-06-16,2,0.63,7,0.0,2,0,0,16,0,0,0,2
HH-0158,HH-0158,household,2025-06-17,0,0,,0,0,0,0,0,0,0,0,0
HH-0158,HH-0158,household,2025-06-18,0,0,,0,0,0,0,0,0,0,0,0
HH-0158,HH-0158,household,2025-06-19,0,0,,0,0,0,0,0,0,0,0,0
HH-0158,HH-0158,household,2025-06-20,1,0.466,18,0.0,1,0,0,12,0,0,0,1
HH-0158,HH-0158,household,2025-06-21,2,0.943,11,0.5,1,1,17,24,0,1,0,1
HH-0158,HH-0158,household,2025-06-22,2,0.61,7,0.0,2,0,0,15,0,0,0,2
HH-0158,HH-0158,household,2025-06-23,2,0.862,7,0.0,2,0,0,22,0,0,0,2
HH-0158,HH-0158,household,2025-06-24,1,0.588,18,0.0,1,0,0,15,0,0,0,1
HH-0158,HH-0158,household,2025-06-25,1,0.231,7,0.0,0,0,2,6,0,0,1,0
HH-0158,HH-0158,household,2025-06-26,3,1.274,7,0.333,1,1,22,32,0,1,1,1
HH-0158,HH-0158,household,2025-06-27,1,0.641,11,1.0,0,1,18,16,0,1,0,0
HH-0158,HH-0158,household,2025-06-28,1,0.179,7,0.0,0,0,1,5,0,0,1,0
HH-0158,HH-0158,household,2025-06-29,2,0.846,7,0.5,0,1,17,22,0,1,1,0
HH-0158,HH-0158,household,2025-06-30,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-01,2,0.668,11,0.5,1,1,15,18,0,1,0,1
HH-0163,HH-0163,household,2025-06-02,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-03,1,0.629,6,0.0,1,0,0,16,0,0,0,1
HH-0163,HH-0163,household,2025-06-04,2,0.964,6,0.0,2,0,0,24,0,0,0,2
HH-0163,HH-0163,household,2025-06-05,1,0.221,6,0.0,1,0,0,6,0,0,0,1
HH-0163,HH-0163,household,2025-06-06,2,0.602,11,0.5,1,1,10,15,0,1,0,1
HH-0163,HH-0163,household,2025-06-07,1,0.152,18,0.0,1,0,0,4,0,0,0,1
HH-0163,HH-0163,household,2025-06-08,2,0.798,6,0.0,2,0,0,20,0,0,0,2
HH-0163,HH-0163,household,2025-06-09,2,0.483,6,0.0,2,0,0,13,0,0,0,2
HH-0163,HH-0163,household,2025-06-10,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-11,2,1.147,6,0.5,1,1,15,28,0,1,0,1
HH-0163,HH-0163,household,2025-06-12,1,0.305,18,0.0,1,0,0,8,0,0,0,1
HH-0163,HH-0163,household,2025-06-13,1,0.275,6,0.0,1,0,0,7,0,0,0,1
HH-0163,HH-0163,household,2025-06-14,1,1.023,11,1.0,0,1,24,25,0,1,0,0
HH-0163,HH-0163,household,2025-06-15,2,0.826,11,0.5,1,1,9,21,0,1,0,1
HH-0163,HH-0163,household,2025-06-16,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-17,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-18,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-19,2,1.442,11,0.5,1,1,22,36,0,1,0,1
HH-0163,HH-0163,household,2025-06-20,2,0.815,11,0.5,1,1,16,21,0,1,0,1
HH-0163,HH-0163,household,2025-06-21,1,0.304,6,0.0,1,0,0,8,0,0,0,1
HH-0163,HH-0163,household,2025-06-22,2,0.977,11,0.5,1,1,18,25,0,1,0,1
HH-0163,HH-0163,household,2025-06-23,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-24,0,0,,0,0,0,0,0,0,0,0,0
HH-0163,HH-0163,household,2025-06-25,2,0.715,6,0.0,2,0,0,19,0,0,0,2
HH-0163,HH-0163,household,2025-06-26,3,1.726,6,0.333,2,1,14,42,0,1,0,2
HH-0163,HH-0163,household,2025-06-27,1,0.616,11,1.0,0,1,17,15,0,1,0,0
HH-0163,HH-0163,household,2025-06-28,1,0.37,6,0.0,1,0,0,9,0,0,0,1
HH-0163,HH-0163,household,2025-06-29,1,0.436,11,1.0,0,1,14,11,0,1,0,0
HH-0163,HH-0163,household,2025-06-30,1,0.283,6,0.0,1,0,0,7,0,0,0,1
HH-0165,HH-0165,household,2025-06-01,1,0.167,6,0.0,1,0,0,5,0,0,0,1
HH-0165,HH-0165,household,2025-06-02,1,0.5,19,0.0,1,0,0,12,0,0,0,1
HH-0165,HH-0165,household,2025-06-03,3,1.111,6,0.333,2,1,12,28,0,1,0,2
HH-0165,HH-0165,household,2025-06-04,1,0.837,13,1.0,0,1,21,21,0,1,0,0
HH-0165,HH-0165,household,2025-06-05,1,0.289,19,0.0,1,0,0,7,0,0,0,1
HH-0165,HH-0165,household,2025-06-06,2,0.938,6,0.5,1,1,13,23,0,1,0,1
HH-0165,HH-0165,household,2025-06-07,2,0.481,13,0.5,1,1,11,12,0,1,0,1
HH-0165,HH-0165,household,2025-06-08,1,0.543,13,1.0,0,1,16,14,0,1,0,0
HH-0165,HH-0165,household,2025-06-09,1,0.203,13,1.0,0,1,10,5,0,1,0,0
HH-0165,HH-0165,household,2025-06-10,0,0,,0,0,0,0,0,0,0,0,0
HH-0165,HH-0165,household,2025-06-11,0,0,,0,0,0,0,0,0,0,0,0
HH-0165,HH-0165,household,2025-06-12,3,1.259,6,0.333,2,1,17,31,0,1,0,2
HH-0165,HH-0165,household,2025-06-13,1,0.138,13,1.0,0,1,8,4,0,1,0,0
HH-0165,HH-0165,household,2025-06-14,1,0.464,6,0.0,1,0,0,12,0,0,0,1
HH-0165,HH-0165,household,2025-06-15,0,0,,0,0,0,0,0,0,0,0,0
HH-0165,HH-0165,household,2025-06-16,1,0.571,13,1.0,0,1,16,14,0,1,0,0
HH-0165,HH-0165,household,2025-06-17,2,0.56,6,0.0,2,0,0,15,0,0,0,2
HH-0165,HH-0165,household,2025-06-18,1,0.727,6,0.0,1,0,0,18,0,0,0,1
HH-0165,HH-0165,household,2025-06-19,2,0.892,6,0.5,1,1,13,22,0,1,0,1
HH-0165,HH-0165,household,2025-06-20,0,0,,0,0,0,0,0,0,0,0,0
HH-0165,HH-0165,household,2025-06-21,1,0.185,19,0.0,1,0,0,5,0,0,0,1
HH-0165,HH-0165,household,2025-06-22,1,0.499,6,0.0,1,0,0,12,0,0,0,1
HH-0165,HH-0165,household,2025-06-23,0,0,,0,0,0,0,0,0,0,0,0
HH-0165,HH-0165,household,2025-06-24,3,1.114,6,0.333,2,1,14,29,0,1,0,2
HH-0165,HH-0165,household,2025-06-25,1,0.388,19,0.0,1,0,0,10,0,0,0,1
HH-0165,HH-0165,household,2025-06-26,0,0,,0,0,0,0,0,0,0,0,0
HH-0165,HH-0165,household,2025-06-27,1,0.255,6,0.0,1,0,0,7,0,0,0,1
HH-0165,HH-0165,household,2025-06-28,1,0.367,19,0.0,1,0,0,9,0,0,0,1
HH-0165,HH-0165,household,2025-06-29,2,0.512,6,0.5,1,1,12,13,0,1,0,1
HH-0165,HH-0165,household,2025-06-30,1,0.154,6,0.0,1,0,0,4,0,0,0,1
HH-0179,HH-0179,household,2025-06-01,1,0.238,11,1.0,0,1,10,6,0,1,0,0
HH-0179,HH-0179,household,2025-06-02,2,1.434,11,0.5,1,1,20,36,0,1,0,1
HH-0179,HH-0179,household,2025-06-03,1,0.402,19,0.0,1,0,0,10,0,0,0,1
HH-0179,HH-0179,household,2025-06-04,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-05,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-06,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-07,1,0.289,19,0.0,1,0,0,7,0,0,0,1
HH-0179,HH-0179,household,2025-06-08,1,0.353,19,0.0,1,0,0,9,0,0,0,1
HH-0179,HH-0179,household,2025-06-09,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-10,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-11,2,0.747,11,0.5,1,1,14,19,0,1,0,1
HH-0179,HH-0179,household,2025-06-12,1,0.711,11,1.0,0,1,19,18,0,1,0,0
HH-0179,HH-0179,household,2025-06-13,2,0.655,11,0.5,1,1,15,16,0,1,0,1
HH-0179,HH-0179,household,2025-06-14,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-15,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-16,1,0.285,11,1.0,0,1,11,7,0,1,0,0
HH-0179,HH-0179,household,2025-06-17,2,0.941,11,0.5,1,1,15,23,0,1,0,1
HH-0179,HH-0179,household,2025-06-18,1,0.463,11,1.0,0,1,14,12,0,1,0,0
HH-0179,HH-0179,household,2025-06-19,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-20,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-21,1,0.464,19,0.0,1,0,0,12,0,0,0,1
HH-0179,HH-0179,household,2025-06-22,2,0.718,11,0.5,1,1,15,18,0,1,0,1
HH-0179,HH-0179,household,2025-06-23,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-24,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-25,1,0.731,11,1.0,0,1,19,18,0,1,0,0
HH-0179,HH-0179,household,2025-06-26,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-27,1,0.465,19,0.0,1,0,0,12,0,0,0,1
HH-0179,HH-0179,household,2025-06-28,0,0,,0,0,0,0,0,0,0,0,0
HH-0179,HH-0179,household,2025-06-29,1,0.293,19,0.0,1,0,0,8,0,0,0,1
HH-0179,HH-0179,household,2025-06-30,0,0,,0,0,0,0,0,0,0,0,0
HH-0187,HH-0187,household,2025-06-01,2,0.632,13,0.5,1,1,11,16,1,1,0,1
HH-0187,HH-0187,household,2025-06-02,2,0.975,6,0.0,2,0,0,25,1,0,0,2
HH-0187,HH-0187,household,2025-06-03,2,0.633,6,0.0,2,0,0,16,1,0,0,2
HH-0187,HH-0187,household,2025-06-04,1,0.599,17,0.0,1,0,0,15,1,0,0,1
HH-0187,HH-0187,household,2025-06-05,2,0.93,13,0.5,1,1,13,23,1,1,0,1
HH-0187,HH-0187,household,2025-06-06,0,0,,0,0,0,0,0,1,0,0,0
HH-0187,HH-0187,household,2025-06-07,1,0.607,13,1.0,0,1,17,15,1,1,0,0
HH-0187,HH-0187,household,2025-06-08,0,0,,0,0,0,0,0,1,0,0,0
HH-0187,HH-0187,household,2025-06-09,3,1.433,6,0.333,2,1,17,36,1,1,0,2
HH-0187,HH-0187,household,2025-06-10,1,0.345,13,1.0,0,1,12,9,1,1,0,0
HH-0187,HH-0187,household,2025-06-11,1,0.285,13,1.0,0,1,11,7,1,1,0,0
HH-0187,HH-0187,household,2025-06-12,2,1.272,13,0.5,1,1,17,32,1,1,0,1
HH-0187,HH-0187,household,2025-06-13,1,0.225,6,0.0,1,0,0,6,1,0,0,1
HH-0187,HH-0187,household,2025-06-14,0,0,,0,0,0,0,0,1,0,0,0
HH-0187,HH-0187,household,2025-06-15,1,0.739,13,1.0,0,1,19,18,1,1,0,0
HH-0187,HH-0187,household,2025-06-16,1,0.144,6,0.0,1,0,0,4,1,0,0,1
HH-0187,HH-0187,household,2025-06-17,2,0.798,13,0.5,1,1,14,20,1,1,0,1
HH-0187,HH-0187,household,2025-06-18,3,0.989,6,0.333,2,1,13,25,1,1,0,2
HH-0187,HH-0187,household,2025-06-19,1,0.311,6,0.0,1,0,0,8,1,0,0,1
HH-0187,HH-0187,household,2025-06-20,1,0.85,17,0.0,1,0,0,21,1,0,0,1
HH-0187,HH-0187,household,2025-06-21,1,0.284,17,0.0,1,0,0,7,1,0,0,1
HH-0187,HH-0187,household,2025-06-22,1,0.5,17,0.0,1,0,0,12,1,0,0,1
HH-0187,HH-0187,household,2025-06-23,1,0.433,6,0.0,1,0,0,11,1,0,0,1
HH-0187,HH-0187,household,2025-06-24,0,0,,0,0,0,0,0,1,0,0,0
HH-0187,HH-0187,household,2025-06-25,1,0.286,13,1.0,0,1,11,7,1,1,0,0
HH-0187,HH-0187,household,2025-06-26,1,0.753,17,0.0,1,0,0,19,1,0,0,1
HH-0187,HH-0187,household,2025-06-27,2,1.039,6,0.5,1,1,19,26,1,1,0,1
HH-0187,HH-0187,household,2025-06-28,1,0.424,13,1.0,0,1,14,11,1,1,0,0
HH-0187,HH-0187,household,2025-06-29,2,0.843,6,0.5,1,1,9,21,1,1,0,1
HH-0187,HH-0187,household,2025-06-30,2,0.679,6,0.5,1,1,11,17,1,1,0,1
HH-0188,HH-0188,household,2025-06-01,2,0.88,7,0.0,1,0,5,22,0,0,1,1
HH-0188,HH-0188,household,2025-06-02,1,0.455,7,0.0,0,0,4,11,0,0,1,0
HH-0188,HH-0188,household,2025-06-03,2,0.441,7,0.0,1,0,2,11,0,0,1,1
HH-0188,HH-0188,household,2025-06-04,1,0.58,18,0.0,1,0,0,14,0,0,0,1
HH-0188,HH-0188,household,2025-06-05,1,0.275,7,0.0,0,0,2,7,0,0,1,0
HH-0188,HH-0188,household,2025-06-06,1,0.318,7,0.0,0,0,3,8,0,0,1,0
HH-0188,HH-0188,household,2025-06-07,2,0.416,7,0.0,1,0,1,11,0,0,1,1
HH-0188,HH-0188,household,2025-06-08,2,0.896,12,0.5,1,1,14,23,0,1,0,1
HH-0188,HH-0188,household,2025-06-09,0,0,,0,0,0,0,0,0,0,0,0
HH-0188,HH-0188,household,2025-06-10,2,0.949,12,0.5,1,1,14,24,0,1,0,1
HH-0188,HH-0188,household,2025-06-11,2,0.569,12,0.5,1,1,14,15,0,1,0,1
HH-0188,HH-0188,household,2025-06-12,0,0,,0,0,0,0,0,0,0,0,0
HH-0188,HH-0188,household,2025-06-13,1,0.32,18,0.0,1,0,0,8,0,0,0,1
HH-0188,HH-0188,household,2025-06-14,1,0.145,18,0.0,1,0,0,4,0,0,0,1
HH-0188,HH-0188,household,2025-06-15,2,0.857,7,0.5,0,1,16,21,0,1,1,0
HH-0188,HH-0188,household,2025-06-16,1,0.553,12,1.0,0,1,16,14,0,1,0,0
HH-0188,HH-0188,household,2025-06-17,2,0.632,7,0.5,1,1,13,16,0,1,0,1
HH-0188,HH-0188,household,2025-06-18,0,0,,0,0,0,0,0,0,0,0,0
HH-0188,HH-0188,household,2025-06-19,1,0.306,18,0.0,1,0,0,8,0,0,0,1
HH-0188,HH-0188,household,2025-06-20,0,0,,0,0,0,0,0,0,0,0,0
HH-0188,HH-0188,household,2025-06-21,2,0.616,12,0.5,1,1,12,16,0,1,0,1
HH-0188,HH-0188,household,2025-06-22,3,1.118,7,0.333,2,1,17,28,0,1,0,2
HH-0188,HH-0188,household,2025-06-23,1,0.156,18,0.0,1,0,0,4,0,0,0,1
HH-0188,HH-0188,household,2025-06-24,1,0.327,12,1.0,0,1,12,8,0,1,0,0
HH-0188,HH-0188,household,2025-06-25,2,0.705,12,0.5,1,1,13,18,0,1,0,1
HH-0188,HH-0188,household,2025-06-26,2,0.644,7,0.0,1,0,3,16,0,0,1,1
HH-0188,HH-0188,household,2025-06-27,1,0.589,12,1.0,0,1,17,15,0,1,0,0
HH-0188,HH-0188,household,2025-06-28,0,0,,0,0,0,0,0,0,0,0,0
HH-0188,HH-0188,household,2025-06-29,2,0.61,12,0.5,1,1,8,16,0,1,0,1
HH-0188,HH-0188,household,2025-06-30,1,0.613,12,1.0,0,1,17,15,0,1,0,0
HH-0201,HH-0201,household,2025-06-01,2,0.525,12,0.5,1,1,12,13,0,1,0,1
HH-0201,HH-0201,household,2025-06-02,1,0.514,12,1.0,0,1,15,13,0,1,0,0
HH-0201,HH-0201,household,2025-06-03,2,0.916,12,0.5,1,1,11,23,0,1,0,1
HH-0201,HH-0201,household,2025-06-04,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-05,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-06,1,0.676,12,1.0,0,1,18,17,0,1,0,0
HH-0201,HH-0201,household,2025-06-07,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-08,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-09,1,0.278,18,0.0,1,0,0,7,0,0,0,1
HH-0201,HH-0201,household,2025-06-10,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-11,1,0.297,12,1.0,0,1,11,8,0,1,0,0
HH-0201,HH-0201,household,2025-06-12,1,0.212,12,1.0,0,1,10,6,0,1,0,0
HH-0201,HH-0201,household,2025-06-13,2,1.178,12,0.5,1,1,21,30,0,1,0,1
HH-0201,HH-0201,household,2025-06-14,1,0.407,18,0.0,1,0,0,10,0,0,0,1
HH-0201,HH-0201,household,2025-06-15,1,0.408,18,0.0,1,0,0,10,0,0,0,1
HH-0201,HH-0201,household,2025-06-16,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-17,1,0.374,12,1.0,0,1,13,9,0,1,0,0
HH-0201,HH-0201,household,2025-06-18,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-19,1,0.493,12,1.0,0,1,15,12,0,1,0,0
HH-0201,HH-0201,household,2025-06-20,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-21,1,1.0,12,1.0,0,1,24,24,0,1,0,0
HH-0201,HH-0201,household,2025-06-22,2,0.818,12,0.5,1,1,11,20,0,1,0,1
HH-0201,HH-0201,household,2025-06-23,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-24,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-25,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-26,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-27,0,0,,0,0,0,0,0,0,0,0,0
HH-0201,HH-0201,household,2025-06-28,1,0.528,12,1.0,0,1,16,13,0,1,0,0
HH-0201,HH-0201,household,2025-06-29,1,0.498,12,1.0,0,1,15,12,0,1,0,0
HH-0201,HH-0201,household,2025-06-30,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-01,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-02,2,0.667,6,0.5,1,1,14,17,0,1,0,1
HH-0205,HH-0205,household,2025-06-03,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-04,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-05,3,0.995,6,0.333,2,1,10,24,0,1,0,2
HH-0205,HH-0205,household,2025-06-06,2,0.56,6,0.0,2,0,0,14,0,0,0,2
HH-0205,HH-0205,household,2025-06-07,1,0.864,6,0.0,1,0,0,21,0,0,0,1
HH-0205,HH-0205,household,2025-06-08,2,0.614,6,0.0,2,0,0,16,0,0,0,2
HH-0205,HH-0205,household,2025-06-09,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-10,1,0.348,19,0.0,1,0,0,9,0,0,0,1
HH-0205,HH-0205,household,2025-06-11,1,0.495,6,0.0,1,0,0,12,0,0,0,1
HH-0205,HH-0205,household,2025-06-12,1,0.371,13,1.0,0,1,13,9,0,1,0,0
HH-0205,HH-0205,household,2025-06-13,1,0.68,13,1.0,0,1,18,17,0,1,0,0
HH-0205,HH-0205,household,2025-06-14,1,0.545,6,0.0,1,0,0,14,0,0,0,1
HH-0205,HH-0205,household,2025-06-15,1,0.748,13,1.0,0,1,19,18,0,1,0,0
HH-0205,HH-0205,household,2025-06-16,2,0.848,6,0.0,2,0,0,22,0,0,0,2
HH-0205,HH-0205,household,2025-06-17,1,0.1,6,0.0,1,0,0,3,0,0,0,1
HH-0205,HH-0205,household,2025-06-18,3,0.924,6,0.333,2,1,9,24,0,1,0,2
HH-0205,HH-0205,household,2025-06-19,2,1.032,13,0.5,1,1,17,26,0,1,0,1
HH-0205,HH-0205,household,2025-06-20,1,0.277,13,1.0,0,1,11,7,0,1,0,0
HH-0205,HH-0205,household,2025-06-21,2,0.578,6,0.0,2,0,0,15,0,0,0,2
HH-0205,HH-0205,household,2025-06-22,1,0.313,6,0.0,1,0,0,8,0,0,0,1
HH-0205,HH-0205,household,2025-06-23,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-24,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-25,3,1.065,6,0.333,2,1,9,27,0,1,0,2
HH-0205,HH-0205,household,2025-06-26,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-27,2,0.721,13,0.5,1,1,11,19,0,1,0,1
HH-0205,HH-0205,household,2025-06-28,1,0.697,13,1.0,0,1,19,17,0,1,0,0
HH-0205,HH-0205,household,2025-06-29,0,0,,0,0,0,0,0,0,0,0,0
HH-0205,HH-0205,household,2025-06-30,0,0,,0,0,0,0,0,0,0,0,0
HH-0207,HH-0207,household,2025-06-01,2,0.807,6,0.0,2,0,0,20,1,0,0,2
HH-0207,HH-0207,household,2025-06-02,0,0,,0,0,0,0,0,1,0,0,0
HH-0207,HH-0207,household,2025-06-03,1,0.389,6,0.0,1,0,0,10,1,0,0,1
HH-0207,HH-0207,household,2025-06-04,3,0.954,6,0.333,2,1,10,24,1,1,0,2
HH-0207,HH-0207,household,2025-06-05,2,0.868,6,0.5,1,1,14,22,1,1,0,1
HH-0207,HH-0207,household,2025-06-06,1,0.384,12,1.0,0,1,13,10,1,1,0,0
HH-0207,HH-0207,household,2025-06-07,0,0,,0,0,0,0,0,1,0,0,0
HH-0207,HH-0207,household,2025-06-08,0,0,,0,0,0,0,0,1,0,0,0
HH-0207,HH-0207,household,2025-06-09,3,1.637,6,0.333,2,1,16,41,1,1,0,2
HH-0207,HH-0207,household,2025-06-10,1,0.756,12,1.0,0,1,20,19,1,1,0,0
HH-0207,HH-0207,household,2025-06-11,1,0.227,6,0.0,1,0,0,6,1,0,0,1
HH-0207,HH-0207,household,2025-06-12,2,0.483,12,0.5,1,1,9,13,1,1,0,1
HH-0207,HH-0207,household,2025-06-13,0,0,,0,0,0,0,0,1,0,0,0
HH-0207,HH-0207,household,2025-06-14,3,1.019,6,0.333,2,1,10,26,1,1,0,2
HH-0207,HH-0207,household,2025-06-15,2,1.187,6,0.0,2,0,0,29,1,0,0,2
HH-0207,HH-0207,household,2025-06-16,3,1.401,6,0.333,2,1,17,35,1,1,0,2
HH-0207,HH-0207,household,2025-06-17,1,0.275,12,1.0,0,1,11,7,1,1,0,0
HH-0207,HH-0207,household,2025-06-18,0,0,,0,0,0,0,0,1,0,0,0
HH-0207,HH-0207,household,2025-06-19,1,0.365,6,0.0,1,0,0,9,1,0,0,1
HH-0207,HH-0207,household,2025-06-20,0,0,,0,0,0,0,0,1,0,0,0
HH-0207,HH-0207,household,2025-06-21,0,0,,0,0,0,0,0,1,0,0,0
