timestamp_hour,date,hour_eat,battery_soc_percent,battery_power_w,pv_dc_power_w,pv_ac_power_w,fronius_pv_power_w,ac_load_w,fronius_consumption_w,voltage_avg_v,system_alarm_count,slot_color,source
2025-06-28T18:00:00,2025-06-28,18,94.63,-3147.42,6.9,8.1,,2756.2,422.67,239.97,60,red,victron+fronius
2025-06-28T19:00:00,2025-06-28,19,92.52,-3934.14,,,,3441.91,404.82,240.01,44,red,victron+fronius
2025-06-28T20:00:00,2025-06-28,20,82.5,-3578.5,,,,3149.5,336.23,239.85,4,red,victron+fronius
2025-06-28T21:00:00,2025-06-28,21,75.75,-3186.0,,,,2831.75,336.23,240.1,4,red,victron+fronius
2025-06-28T22:00:00,2025-06-28,22,70.5,-2277.75,,,,2039.5,336.23,239.91,4,red,victron+fronius
2025-06-28T23:00:00,2025-06-28,23,66.5,-2412.5,,,,2237.0,336.23,240.03,4,red,victron+fronius
2025-06-29T00:00:00,2025-06-29,0,62.75,-1742.0,,,,1536.0,336.23,239.92,4,red,victron+fronius
2025-06-29T01:00:00,2025-06-29,1,59.5,-1651.25,,,,1450.25,336.23,239.97,4,red,victron+fronius
2025-06-29T02:00:00,2025-06-29,2,56.75,-1466.75,,,,1282.0,336.23,239.98,4,red,victron+fronius
2025-06-29T03:00:00,2025-06-29,3,53.75,-1423.75,,,,1254.5,336.23,239.88,4,red,victron+fronius
2025-06-29T04:00:00,2025-06-29,4,51.0,-1442.75,,,,1257.25,336.23,240.08,4,red,victron+fronius
2025-06-29T05:00:00,2025-06-29,5,48.0,-1410.25,,,,1231.75,336.23,240.02,4,red,victron+fronius
2025-06-29T06:00:00,2025-06-29,6,45.68,-1592.52,0.46,0.69,,1401.21,285.18,239.97,56,red,victron+fronius
2025-06-29T07:00:00,2025-06-29,7,42.5,-1518.75,384.5,326.25,,2106.0,307.67,239.88,4,orange,victron+fronius
2025-06-29T08:00:00,2025-06-29,8,40.0,-1049.5,968.0,826.0,,2661.0,468.0,240.1,4,orange,victron+fronius
2025-06-29T09:00:00,2025-06-29,9,39.0,1469.5,2304.25,2030.5,,2566.25,461.0,239.88,4,orange,victron+fronius
2025-06-29T10:00:00,2025-06-29,10,46.5,7705.5,5621.75,5521.75,,3060.0,518.0,239.85,4,green,victron+fronius
2025-06-29T11:00:00,2025-06-29,11,63.5,11834.75,7704.75,8192.25,,3670.75,643.33,239.99,4,green,victron+fronius
2025-06-29T12:00:00,2025-06-29,12,84.29,12620.21,7523.5,8356.86,,2745.57,508.0,240.05,14,green,victron+fronius
2025-06-29T13:00:00,2025-06-29,13,96.2,8602.47,6288.33,5906.4,,2851.0,501.67,240.08,15,green,victron+fronius
2025-06-29T14:00:00,2025-06-29,14,99.0,133.25,306.5,2946.75,,2836.75,508.0,240.08,4,green,victron+fronius
2025-06-29T15:00:00,2025-06-29,15,99.0,-580.25,1926.5,2305.5,,4219.75,664.67,240.14,4,green,victron+fronius
2025-06-29T16:00:00,2025-06-29,16,99.0,-7.57,991.57,2667.57,,3445.29,645.0,230.53,7,orange,victron+fronius
2025-06-29T17:00:00,2025-06-29,17,98.5,-2846.75,1553.88,1765.5,,5718.12,728.67,240.25,8,red,victron+fronius
2025-06-29T18:00:00,2025-06-29,18,89.63,-4680.63,3.06,3.58,,4064.56,636.33,239.97,78,red,victron+fronius
2025-06-29T19:00:00,2025-06-29,19,86.33,-5416.24,,,,4680.18,550.88,239.99,49,red,victron+fronius
2025-06-29T20:00:00,2025-06-29,20,74.5,-4170.75,,,,3683.25,416.32,239.89,4,red,victron+fronius
2025-06-29T21:00:00,2025-06-29,21,66.5,-4149.75,,,,3634.25,416.32,240.01,4,red,victron+fronius
2025-06-29T22:00:00,2025-06-29,22,59.0,-3748.75,,,,3360.25,416.32,240.0,4,red,victron+fronius
2025-06-29T23:00:00,2025-06-29,23,53.0,-2556.75,,,,2313.75,416.32,239.97,4,red,victron+fronius
2025-06-30T00:00:00,2025-06-30,0,48.5,-2157.0,,,,1901.75,416.32,240.04,4,red,victron+fronius
2025-06-30T01:00:00,2025-06-30,1,44.5,-1819.75,,,,1591.5,416.32,240.03,4,red,victron+fronius
2025-06-30T02:00:00,2025-06-30,2,41.25,-1790.75,,,,1550.25,416.32,240.0,4,red,victron+fronius
2025-06-30T03:00:00,2025-06-30,3,37.5,-1689.0,,,,1487.5,416.32,240.04,4,red,victron+fronius
2025-06-30T04:00:00,2025-06-30,4,34.5,-1675.0,,,,1480.0,416.32,240.0,4,red,victron+fronius
2025-06-30T05:00:00,2025-06-30,5,31.25,-1649.25,,,,1455.0,416.32,240.03,4,red,victron+fronius
2025-06-30T06:00:00,2025-06-30,6,28.14,-1691.74,1.66,1.62,,1496.86,334.95,239.99,50,red,victron+fronius
2025-06-30T07:00:00,2025-06-30,7,26.0,122.5,833.75,775.75,,1307.0,239.33,240.13,4,red,victron+fronius
2025-06-30T08:00:00,2025-06-30,8,29.5,4815.5,3745.5,3543.5,,1942.0,324.33,239.98,4,red,victron+fronius
2025-06-30T09:00:00,2025-06-30,9,40.5,5220.5,3802.5,3556.0,,1802.25,347.33,239.95,4,orange,victron+fronius
2025-06-30T10:00:00,2025-06-30,10,47.5,2259.75,2308.5,2276.5,,2102.5,378.67,240.08,4,green,victron+fronius
2025-06-30T11:00:00,2025-06-30,11,51.5,2146.0,2624.25,2346.75,,2488.25,460.33,240.02,4,green,victron+fronius
2025-06-30T12:00:00,2025-06-30,12,56.25,3583.25,3129.25,2808.25,,2035.75,380.33,239.91,4,green,victron+fronius
2025-06-30T13:00:00,2025-06-30,13,62.5,2831.25,3511.0,3200.25,,3213.5,587.0,239.93,4,green,victron+fronius
2025-06-30T14:00:00,2025-06-30,14,69.25,10018.83,6632.5,6772.0,,2730.42,529.0,239.91,12,green,victron+fronius
2025-06-30T15:00:00,2025-06-30,15,76.75,3141.75,3058.5,2999.0,,2530.5,441.33,240.78,4,green,victron+fronius
2025-06-30T16:00:00,2025-06-30,16,81.0,988.0,1794.75,1850.0,,2365.5,459.33,239.86,4,orange,victron+fronius
2025-06-30T17:00:00,2025-06-30,17,81.25,-1301.75,858.25,826.0,,2664.0,437.67,240.23,4,red,victron+fronius
2025-06-30T18:00:00,2025-06-30,18,75.92,-3167.23,6.75,6.04,,2831.87,419.0,239.99,52,red,victron+fronius
2025-06-30T19:00:00,2025-06-30,19,73.85,-3474.35,,,,3098.13,428.9,239.99,52,red,victron+fronius
2025-06-30T20:00:00,2025-06-30,20,64.0,-3800.25,,,,3343.0,379.85,240.08,4,red,victron+fronius
2025-06-30T21:00:00,2025-06-30,21,57.0,-3495.0,,,,3137.75,379.85,239.9,4,red,victron+fronius
2025-06-30T22:00:00,2025-06-30,22,51.25,-2640.75,,,,2373.75,379.85,240.13,4,red,victron+fronius
2025-06-30T23:00:00,2025-06-30,23,46.5,-2555.75,,,,2298.0,379.85,240.04,4,red,victron+fronius
